temperature_K,time_ps,frame_index,n_pure,n_err
3000,3322.000000,1660,1985,44.553339
3000,3334.000000,1666,1985,44.553339
3000,3346.000000,1672,1991,44.620623
3000,3360.000000,1679,2000,44.721360
3000,3372.000000,1685,1999,44.710178
3000,3384.000000,1691,2001,44.732538
3000,3396.000000,1697,2005,44.777226
3000,3410.000000,1704,2004,44.766059
3000,3422.000000,1710,2007,44.799554
3000,3434.000000,1716,2013,44.866469
3000,3446.000000,1722,2017,44.911023
3000,3460.000000,1729,2013,44.866469
3000,3472.000000,1735,2019,44.933284
3000,3484.000000,1741,2023,44.977772
3000,3496.000000,1747,2029,45.044423
3000,3510.000000,1754,2033,45.088801
3000,3522.000000,1760,2039,45.155288
3000,3534.000000,1766,2041,45.177428
3000,3546.000000,1772,2045,45.221676
3000,3560.000000,1779,2052,45.299007
3000,3572.000000,1785,2054,45.321077
3000,3584.000000,1791,2056,45.343136
3000,3598.000000,1798,2064,45.431267
3000,3610.000000,1804,2065,45.442271
3000,3622.000000,1810,2076,45.563143
3000,3634.000000,1816,2079,45.596052
3000,3648.000000,1823,2082,45.628938
3000,3660.000000,1829,2087,45.683695
3000,3672.000000,1835,2088,45.694639
3000,3684.000000,1841,2094,45.760245
3000,3698.000000,1848,2095,45.771170
3000,3710.000000,1854,2098,45.803930
3000,3722.000000,1860,2102,45.847574
3000,3734.000000,1866,2105,45.880279
3000,3748.000000,1873,2111,45.945620
3000,3760.000000,1879,2117,46.010868
3000,3772.000000,1885,2115,45.989129
3000,3784.000000,1891,2113,45.967380
3000,3798.000000,1898,2118,46.021734
3000,3810.000000,1904,2123,46.076024
3000,3822.000000,1910,2123,46.076024
3000,3836.000000,1917,2131,46.162756
3000,3848.000000,1923,2140,46.260134
3000,3860.000000,1929,2140,46.260134
3000,3872.000000,1935,2145,46.314145
3000,3886.000000,1942,2150,46.368092
3000,3898.000000,1948,2162,46.497312
3000,3910.000000,1954,2161,46.486557
3000,3922.000000,1960,2163,46.508064
3000,3936.000000,1967,2174,46.626173
3000,3948.000000,1973,2178,46.669048
3000,3960.000000,1979,2186,46.754679
3000,3972.000000,1985,2184,46.733286
3000,3986.000000,1992,2191,46.808119
3000,3998.000000,1998,2192,46.818800
3000,4010.000000,2004,2195,46.850827
3000,4022.000000,2010,2194,46.840154
3000,4036.000000,2017,2198,46.882833
3000,4048.000000,2023,2205,46.957428
3000,4060.000000,2029,2200,46.904158
3000,4074.000000,2036,2207,46.978719
3000,4086.000000,2042,2206,46.968074
3000,4098.000000,2048,2209,47.000000
3000,4110.000000,2054,2212,47.031904
3000,4124.000000,2061,2213,47.042534
3000,4136.000000,2067,2215,47.063787
3000,4148.000000,2073,2216,47.074409
3000,4160.000000,2079,2218,47.095647
3000,4174.000000,2086,2225,47.169906
3000,4186.000000,2092,2227,47.191101
3000,4198.000000,2098,2229,47.212287
3000,4210.000000,2104,2238,47.307505
3000,4224.000000,2111,2238,47.307505
3000,4236.000000,2117,2245,47.381431
3000,4248.000000,2123,2238,47.307505
3000,4260.000000,2129,2246,47.391982
3000,4274.000000,2136,2237,47.296934
3000,4286.000000,2142,2245,47.381431
3000,4298.000000,2148,2250,47.434165
3000,4312.000000,2155,2255,47.486840
3000,4324.000000,2161,2255,47.486840
3000,4336.000000,2167,2262,47.560488
3000,4348.000000,2173,2256,47.497368
3000,4362.000000,2180,2264,47.581509
3000,4374.000000,2186,2266,47.602521
3000,4386.000000,2192,2281,47.759816
3000,4398.000000,2198,2275,47.696960
3000,4412.000000,2205,2279,47.738873
3000,4424.000000,2211,2284,47.791213
3000,4436.000000,2217,2295,47.906158
3000,4448.000000,2223,2291,47.864392
3000,4462.000000,2230,2295,47.906158
3000,4474.000000,2236,2296,47.916594
3000,4486.000000,2242,2307,48.031240
3000,4498.000000,2248,2310,48.062459
3000,4512.000000,2255,2310,48.062459
3000,4524.000000,2261,2315,48.114447
3000,4536.000000,2267,2313,48.093659
3000,4550.000000,2274,2320,48.166378
3000,4562.000000,2280,2319,48.155997
3000,4574.000000,2286,2321,48.176758
3000,4586.000000,2292,2324,48.207883
3000,4600.000000,2299,2330,48.270074
3000,4612.000000,2305,2330,48.270074
3000,4624.000000,2311,2329,48.259714
3000,4636.000000,2317,2330,48.270074
3000,4650.000000,2324,2332,48.290786
3000,4662.000000,2330,2337,48.342528
3000,4674.000000,2336,2339,48.363209
3000,4686.000000,2342,2340,48.373546
3000,4700.000000,2349,2345,48.425200
3000,4712.000000,2355,2350,48.476799
3000,4724.000000,2361,2349,48.466483
3000,4736.000000,2367,2352,48.497423
3000,4750.000000,2374,2352,48.497423
3000,4762.000000,2380,2359,48.569538
3000,4774.000000,2386,2363,48.610698
3000,4788.000000,2393,2368,48.662100
3000,4799.999999,2399,2369,48.672374
3000,4811.999999,2405,2369,48.672374
3000,4823.999999,2411,2373,48.713448
3000,4837.999999,2418,2372,48.703183
3000,4849.999999,2424,2373,48.713448
3000,4861.999999,2430,2379,48.774994
3000,4873.999999,2436,2383,48.815981
3000,4887.999999,2443,2385,48.836462
3000,4899.999999,2449,2393,48.918299
3000,4911.999999,2455,2395,48.938737
3000,4923.999999,2461,2395,48.938737
3000,4937.999999,2468,2397,48.959167
3000,4949.999999,2474,2395,48.938737
3000,4961.999999,2480,2395,48.938737
3000,4973.999999,2486,2400,48.989795
3000,4987.999999,2493,2408,49.071377
3000,4999.999999,2499,2405,49.040799
